Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Armenia,ARM,15.7,..,..,..,..,..,..,..,16.5,..,..,..,..,..,13.7
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Australia,AUS,..,..,..,..,..,7.7,..,..,..,..,..,..,17.9,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Azerbaijan,AZE,6.2,4.4,..,..,..,..,..,..,..,10.4,..,14.1,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Bangladesh,BGD,0.9,0.9,1,1,0.9,1.1,..,..,..,1.9,..,2.6,1.6,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,12.2,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,7.9,..,..,..,7.3,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Benin,BEN,..,3.1,..,..,..,..,..,..,..,..,..,..,1.7,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Bhutan,BTN,..,..,..,..,..,..,5.4,..,7.6,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Bolivia,BOL,..,..,..,9.2,..,..,8.7,..,..,..,7.4,..,..,..,10.1
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Bosnia and Herzegovina,BIH,16.3,..,..,..,..,..,..,..,..,..,17.4,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Botswana,BWA,10.1,..,..,..,..,10,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Brazil,BRA,..,..,..,..,..,6.4,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,8.3,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Bulgaria,BGR,..,..,..,..,13.6,6.5,..,..,..,..,..,..,6.9,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Burkina Faso,BFA,..,..,..,5.4,..,..,..,..,2.8,0.7,0.6,0.8,1.1,..,1.2
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Burundi,BDI,1.5,..,..,..,..,..,..,..,2.9,..,..,..,..,..,1.4
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Cambodia,KHM,4,..,..,..,..,..,2,..,1.9,..,..,..,2.2,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Cameroon,CMR,..,..,..,..,8.7,..,..,..,..,6.5,..,..,6.7,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Canada,CAN,..,..,..,..,10.4,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Central African Republic,CAF,10.8,..,..,..,..,..,..,..,1.8,..,2,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Chad,TCD,2.7,..,..,..,4.2,..,..,..,2.8,..,..,..,..,2.8,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Chile,CHL,..,12.9,12,12.1,12.1,9.8,9.5,..,..,..,..,10.1,9.3,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,China,CHN,3.4,..,9.2,..,..,..,5.8,5.7,6.6,..,..,9.1,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Colombia,COL,5.3,..,..,..,4.2,..,..,..,4.8,..,..,..,..,..,5.7
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Comoros,COM,21.5,..,..,..,..,..,..,..,..,..,10.6,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Congo, Dem. Rep.",COD,..,6.7,..,..,..,7,..,..,4.9,..,..,4.4,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,3.5,..,..,5.9,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Costa Rica,CRI,..,..,..,..,..,..,8.1,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,4.9,..,..,..,..,3.2,..,..,..,1.5
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Czech Republic,CZE,..,4.4,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Djibouti,DJI,..,..,8.4,..,..,..,..,..,..,..,8.1,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Dominican Republic,DOM,6.9,..,8.6,..,..,8.3,..,..,..,..,..,7.6,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Ecuador,ECU,..,..,..,..,5.3,..,..,..,..,..,7.5,..,8,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Egypt, Arab Rep.",EGY,..,..,..,9.2,..,..,20.4,..,..,..,..,..,15.7,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,El Salvador,SLV,..,..,..,5.8,..,..,5.7,..,..,..,..,..,6.4,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Equatorial Guinea,GNQ,14,..,..,..,8.3,..,..,..,..,9.7,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Eritrea,ERI,..,..,1.6,..,..,..,..,..,2.1,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Eswatini,SWZ,14.9,..,..,..,..,..,..,..,10.7,..,..,..,9,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Ethiopia,ETH,2,..,..,..,..,..,..,..,..,1.8,..,..,2.6,..,2.9
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Fiji,FJI,..,..,..,..,5.1,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Gabon,GAB,5.5,..,..,..,..,..,..,..,..,..,7.7,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Gambia, The",GMB,3,..,..,..,..,..,..,..,1.9,..,1.1,3.2,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Georgia,GEO,..,..,..,..,..,..,..,19.9,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Germany,DEU,..,..,..,..,3.5,..,..,..,..,..,..,..,..,..,3.2
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Ghana,GHA,..,..,..,4.5,..,..,5.7,..,..,2.6,..,..,2.6,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Guatemala,GTM,7.3,..,5.2,..,..,..,..,4.9,..,..,..,..,..,4.9,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,3,3.8,..,..,..,4
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Guinea-Bissau,GNB,5,..,..,..,..,..,..,..,2.8,..,..,..,2.3,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Guyana,GUY,5.5,..,..,..,..,..,..,6.7,..,..,..,..,5.3,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Haiti,HTI,3.1,..,..,..,..,..,..,..,..,..,3.6,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Honduras,HND,..,3,..,..,..,..,..,..,..,..,5.2,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Indonesia,IDN,1.5,1.5,..,..,5.1,11.2,..,..,12.3,..,..,11.5,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Iraq,IRQ,5.5,..,..,..,..,..,..,..,..,11.4,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Jamaica,JAM,7.3,5.8,8.5,..,7.5,8.7,7.8,..,4.1,..,7.8,..,8.3,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Japan,JPN,..,..,..,..,..,..,..,..,1.5,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Jordan,JOR,..,..,4.5,..,..,..,..,6.6,..,..,4.7,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,13.3,..,..,..,..,9.3,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Kenya,KEN,8.1,..,..,5.8,..,..,5,..,..,..,..,..,4.1,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,0.9,..,..,..,..,0,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Korea, Rep.",KOR,..,..,..,6.2,..,..,..,..,7.3,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Kuwait,KWT,..,11,6.6,6.8,7.1,8.5,9.3,9,7.8,8.3,9.5,7.8,8.7,6,6.8
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,4.4,..,..,8.9,..,7,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Lao PDR,LAO,2.7,..,..,..,..,..,..,..,..,2,..,..,..,2.5,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Lebanon,LBN,..,..,..,..,16.7,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Lesotho,LSO,21,..,..,..,6.7,..,..,7.3,..,..,..,..,7.5,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Liberia,LBR,4.6,..,..,..,..,4.2,..,..,2.7,..,..,3.2,..,..,2.7
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Libya,LBY,..,..,..,..,..,22.4,..,..,..,..,..,..,29.6,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Madagascar,MDG,..,..,..,..,6.2,..,..,..,..,..,1.1,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Malawi,MWI,8.8,..,10,..,10.2,..,..,4.9,9,..,..,..,5.1,4.6,1.5
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,7.1,6
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Maldives,MDV,..,3.9,..,..,..,..,..,6.2,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Mali,MLI,..,3.1,..,..,..,..,..,..,1,..,..,..,..,1.9,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Mauritania,MRT,3.8,..,..,..,..,2.3,1,..,..,3.2,1.2,..,..,1.3,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,9,..,..,5.2,5.3
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,4.9,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Mongolia,MNG,12.7,..,..,..,6.1,..,..,..,6.7,..,..,10.5,..,..,11.7
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,22.3,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Morocco,MAR,..,..,..,13.4,..,..,..,..,..,10.8,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Mozambique,MOZ,..,8.8,..,6.3,..,..,3.6,..,..,7.8,..,..,..,7,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Myanmar,MMR,2.4,..,..,6.9,..,..,..,2.6,..,..,..,..,..,..,1.5
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Namibia,NAM,3.3,..,..,..,..,4.7,..,..,..,..,..,4,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Nauru,NRU,..,..,..,..,..,2.8,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Nepal,NPL,..,0.7,..,..,..,..,..,..,..,1.5,..,..,2.1,..,1.2
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Nicaragua,NIC,..,7.2,..,..,5.2,..,..,..,..,..,8.3,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Niger,NER,1.7,..,..,..,..,..,..,..,..,..,0.8,0.4,0.5,..,1.1
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Nigeria,NGA,..,..,..,6.3,..,13.3,10.4,..,..,3,..,5,1.8,1.6,1.5
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,12.4,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Oman,OMN,..,..,..,..,..,..,..,1.7,..,..,..,..,4.4,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Pakistan,PAK,..,4.8,..,..,..,..,..,..,..,6.4,..,4.8,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Panama,PAN,..,..,..,11.1,..,..,9.7,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,13.7,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,11.3,..,..,..,12.4
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Peru,PER,11.8,..,..,..,..,10,..,10.3,8,8.8,7.2,8.4,8.8,8.2,7.7
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Philippines,PHL,..,..,..,2.4,..,..,3.3,..,..,3.7,..,4.5,..,3.3,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,Romania,ROU,8.9,9.1,8.3,..,..,..,..,..,..,..,..,..,..,..,..
