target,ids,date,flag,user,text,procesado
POSITIVE,1823994215,Sat May 16 23:40:25 PDT 2009,NO_QUERY,JtErvin,"@R0CKsW0RLd awh, well thanks! I'm hoping you'll feel the same about the new stuff too! ","['awh', 'well', 'thanks', 'hoping', 'feel', 'new', 'stuff']"
NEGATIVE,2069645799,Sun Jun 07 16:15:39 PDT 2009,NO_QUERY,ahmier,OMG. My blackberry is so shady. For it to just cut off like this. ,"['omg', 'blackberry', 'shady', 'cut', 'like']"
NEGATIVE,2259076320,Sat Jun 20 16:58:49 PDT 2009,NO_QUERY,jessalynmetha,Just got home from caswell ,"['got', 'home', 'caswell']"
POSITIVE,1978775007,Sun May 31 00:25:31 PDT 2009,NO_QUERY,AnthonyCastro3,Loving tonight  hanging with timothy. I smell like In N Out. It happens.,"['loving', 'tonight', 'hanging', 'timothy', 'smell', 'like', 'happens']"
NEGATIVE,1971698666,Sat May 30 07:41:55 PDT 2009,NO_QUERY,ghengis317,@rachyfbaby 1 to close tonight then 9 to 7 tomorrow ,"['close', 'tonight', 'tomorrow']"
NEGATIVE,2060933944,Sat Jun 06 19:51:39 PDT 2009,NO_QUERY,dearvaliant,The CHEETAH girls arent the same without raven... ,"['cheetah', 'girls', 'arent', 'without', 'raven']"
POSITIVE,2065542782,Sun Jun 07 08:48:37 PDT 2009,NO_QUERY,AshleaJoyy,All time low was amazing  appart from having someone fail an attempt to stage dive and land on my head during set your goals.,"['time', 'low', 'amazing', 'appart', 'someone', 'fail', 'attempt', 'stage', 'dive', 'land', 'head', 'set', 'goals']"
NEGATIVE,2196027911,Tue Jun 16 11:55:48 PDT 2009,NO_QUERY,annakarenine,@MarthaStewart that link is broken! ,"['link', 'broken']"
POSITIVE,1988988393,Sun May 31 23:59:37 PDT 2009,NO_QUERY,rach210,queeeeeeeeen ,['queeeeeeeeen']
NEGATIVE,2063475925,Sun Jun 07 02:48:44 PDT 2009,NO_QUERY,jeyss,@epicflailer @smileynic surprisingly good food too! must it be town though? SOR CROWDED. ,"['surprisingly', 'good', 'food', 'must', 'town', 'though', 'sor', 'crowded']"
POSITIVE,1964795389,Fri May 29 14:49:11 PDT 2009,NO_QUERY,stayyoungNIKKI,"btw; it won't be my laptop, it'll be mama's, but I still get to download my music! Fuck yeah! ","['btw', 'laptop', 'mama', 'still', 'get', 'download', 'music', 'fuck', 'yeah']"
NEGATIVE,1965435823,Fri May 29 15:55:05 PDT 2009,NO_QUERY,AnnieAdkins,"Feeling better today, but still sick.  ","['feeling', 'good', 'today', 'still', 'sick']"
POSITIVE,1792962510,Thu May 14 00:51:37 PDT 2009,NO_QUERY,LadyKOL08,@LadiiVerity yes I am learning guitar. I've gotten a guitar from a very awesome dude at bible study and I'm taking a guitar class fall 09 ,"['yes', 'learning', 'guitar', 'gotten', 'guitar', 'awesome', 'dude', 'bible', 'study', 'taking', 'guitar', 'class', 'fall']"
POSITIVE,1990399054,Mon Jun 01 04:45:54 PDT 2009,NO_QUERY,magicalharsh,Yayyy....My site is back and running ,"['yayyy', 'site', 'back', 'running']"
POSITIVE,2193079277,Tue Jun 16 07:58:09 PDT 2009,NO_QUERY,MacSheikh,"Not that I'm not enjoying it. Just that it's been many years since I've studied this seriously. Wish me luck, guys.   #objectivec","['enjoying', 'many', 'years', 'since', 'studied', 'seriously', 'wish', 'luck', 'guys', 'objectivec']"
NEGATIVE,1564542984,Mon Apr 20 03:58:39 PDT 2009,NO_QUERY,musicismydrug,"yeah ok. im startin to miss my dad. hes be gone for a week on a fishing trip and hes missed 2 habs PLAYOFF games, those are our thing! ","['yeah', 'startin', 'miss', 'dad', 'hes', 'gone', 'week', 'fishing', 'trip', 'hes', 'missed', 'habs', 'playoff', 'games', 'thing']"
NEGATIVE,2183796647,Mon Jun 15 14:59:58 PDT 2009,NO_QUERY,supermod3l,"wanted to go eaton centre, but  dont hve the mood anymore","['wanted', 'eaton', 'centre', 'dont', 'hve', 'mood', 'anymore']"
NEGATIVE,2045825254,Fri Jun 05 11:17:29 PDT 2009,NO_QUERY,rhonnie_mcfly,i knew i shoulda got the flight last week. it went up! ,"['knew', 'shoulda', 'got', 'flight', 'last', 'week', 'went']"
POSITIVE,2046408464,Fri Jun 05 12:08:12 PDT 2009,NO_QUERY,TrixyKingMeow,"Work Needs To Stop Being Lame. ugh -___- I Hope Theres No Drama Today, Only $$ ","['work', 'needs', 'stop', 'lame', 'ugh', 'hope', 'theres', 'drama', 'today']"
NEGATIVE,1558725404,Sun Apr 19 09:13:28 PDT 2009,NO_QUERY,nessie111,@keza34 yeah it's gross and sweetcorn is also evil  lol,"['yeah', 'gross', 'sweetcorn', 'also', 'evil', 'lol']"
NEGATIVE,2188967699,Mon Jun 15 22:57:07 PDT 2009,NO_QUERY,marley_bean,@NoToriousTori *pets Tori-pea* i sowwies babe ,"['pets', 'sowwies', 'babe']"
NEGATIVE,2058768000,Sat Jun 06 15:35:24 PDT 2009,NO_QUERY,ajaxdriven,"@4u2wear2 Yeah I do, invite me back to the pub i miss my buddies ","['yeah', 'invite', 'back', 'pub', 'miss', 'buddies']"
POSITIVE,2057957388,Sat Jun 06 13:59:23 PDT 2009,NO_QUERY,LisalovexD,Walking around the grange grounds with maddie  i love carnivals!,"['walking', 'around', 'grange', 'grounds', 'maddie', 'love', 'carnivals']"
POSITIVE,2188433911,Mon Jun 15 21:53:32 PDT 2009,NO_QUERY,ellen_g,"Watching Guillermo del Toro's The Orphanage. Considering how much I love his other stuff, this will probably be good. ","['watching', 'guillermo', 'del', 'toro', 'orphanage', 'considering', 'much', 'love', 'stuff', 'probably', 'good']"
POSITIVE,2015935066,Wed Jun 03 05:50:17 PDT 2009,NO_QUERY,EmilyK_4,@ColorblindFish Morning! Have a great day ,"['morning', 'great', 'day']"
NEGATIVE,2066617868,Sun Jun 07 10:51:31 PDT 2009,NO_QUERY,Postmeister,Poor german @jchutchins-Fan. Amazon.de will deliver PE-DA not until July 1st ,"['poor', 'german', 'deliver', 'july']"
NEGATIVE,1986942953,Sun May 31 19:32:59 PDT 2009,NO_QUERY,fallagain,@NadMircella  Not too sure dear. Got mine from Aussie!,"['sure', 'dear', 'got', 'mine', 'aussie']"
POSITIVE,1957501648,Fri May 29 00:42:03 PDT 2009,NO_QUERY,scribblegurl,"@AngelDiablo that kind o thing used 2 really freak me out, but on twitter, it doesn't bug me as much, so maybe it wdnt elsewhere eithr. ","['kind', 'thing', 'used', 'really', 'freak', 'twitter', 'bug', 'much', 'maybe', 'wdnt', 'elsewhere', 'eithr']"
POSITIVE,1755346772,Sun May 10 08:54:21 PDT 2009,NO_QUERY,Lottiie_,"OH MY GOD! WHATS WRONG WITH ME? :O FOOTBALL GO AWAY, STOP CREEPING ME, ARRGGHHHH! Come-on arsenal.  (Y) LMFAO! HELP?! :O","['god', 'whats', 'wrong', 'football', 'away', 'stop', 'creeping', 'arrgghhhh', 'arsenal', 'lmfao', 'help']"
POSITIVE,1980202446,Sun May 31 06:01:46 PDT 2009,NO_QUERY,GeraldFerr,I will go to Saint Louis University tomorrow morning for my enrollment. haha ,"['saint', 'louis', 'university', 'tomorrow', 'morning', 'enrollment', 'haha']"
POSITIVE,2011372277,Tue Jun 02 18:55:12 PDT 2009,NO_QUERY,TransitionalTee,@employerbrander I am now! Hi @kkomp &amp; @aeltzroth! Thanks for following me first. ,"['amp', 'thanks', 'following', 'first']"
NEGATIVE,1956240972,Thu May 28 21:27:58 PDT 2009,NO_QUERY,mm39,i didn't know the effect of earl grey tea on me!!!!!  i couldn't sleep at all last night!!!!  one mozzie in my room didn't help either!!  ,"['know', 'effect', 'earl', 'grey', 'tea', 'could', 'sleep', 'last', 'night', 'one', 'mozzie', 'room', 'help', 'either']"
POSITIVE,1966043090,Fri May 29 17:01:03 PDT 2009,NO_QUERY,maluzeets,http://twitpic.com/67xw6 - she's amazing ,['amazing']
POSITIVE,2185620882,Mon Jun 15 17:39:23 PDT 2009,NO_QUERY,alltimelowwhoa,JUST GOT MY WARPED TICKETS IN THE MAIL!!!!!!!!!!!! ,"['got', 'warped', 'tickets', 'mail']"
NEGATIVE,2019039268,Wed Jun 03 10:54:25 PDT 2009,NO_QUERY,jess_cahhh,Disneyland! Actually....ca adventures right now.. Im so hungry though ,"['disneyland', 'actually', 'adventures', 'right', 'hungry', 'though']"
NEGATIVE,2327016680,Thu Jun 25 07:48:38 PDT 2009,NO_QUERY,chocomeow,sweating in my room with air conditioner turned on ,"['sweating', 'room', 'air', 'conditioner', 'turned']"
POSITIVE,2003063846,Tue Jun 02 05:48:07 PDT 2009,NO_QUERY,EMFK,"@rdeal1 Sure. I could get a tattoo, but I don't think I should pay someone to give me pain. ","['sure', 'could', 'get', 'tattoo', 'think', 'pay', 'someone', 'give', 'pain']"
POSITIVE,2015120171,Wed Jun 03 03:45:49 PDT 2009,NO_QUERY,tiggymooshoo,@Miscmum I sisdeways heart you too ,"['sisdeways', 'heart']"
NEGATIVE,2054220472,Sat Jun 06 06:51:28 PDT 2009,NO_QUERY,yokosins,@jucavanagh93 haha thanks for caring julia! loll ,"['haha', 'thanks', 'caring', 'julia', 'loll']"
POSITIVE,2058316133,Sat Jun 06 14:41:45 PDT 2009,NO_QUERY,harleypierce,is having a great Saturday. ,"['great', 'saturday']"
NEGATIVE,2225776473,Thu Jun 18 11:08:00 PDT 2009,NO_QUERY,HunterBarbie,SOOOO sad she has to say bye to all of her new friends tomorrow  LOVE YOU ALL!,"['soooo', 'sad', 'say', 'bye', 'new', 'friends', 'tomorrow', 'love']"
POSITIVE,1556685153,Sat Apr 18 23:52:23 PDT 2009,NO_QUERY,klish,atmosphere killed it. killers are playing right now. can't wait to get back to hotel room.  #coachella,"['atmosphere', 'killed', 'killers', 'playing', 'right', 'wait', 'get', 'back', 'hotel', 'room', 'coachella']"
POSITIVE,1827453037,Sun May 17 10:44:33 PDT 2009,NO_QUERY,megrw,@blondjamesblond I think I'm gonna save up and buy a 'proper' one. So you may still get a 'Meg original' for xmas ,"['think', 'gon', 'save', 'buy', 'one', 'may', 'still', 'get', 'original', 'xmas']"
NEGATIVE,2192921755,Tue Jun 16 07:44:43 PDT 2009,NO_QUERY,xxLOVExxPEACE,@fabirg nope. Sorries  i really dont like them. I use too. Does that count?,"['nope', 'sorries', 'really', 'dont', 'like', 'use', 'count']"
NEGATIVE,1978431225,Sat May 30 23:20:10 PDT 2009,NO_QUERY,sonsryan,Bfff's wedding reception! Week long of Seep is coming to an end  http://twitpic.com/6bi3k,"['bfff', 'wedding', 'reception', 'week', 'long', 'seep', 'coming', 'end']"
NEGATIVE,1969969154,Sat May 30 01:55:48 PDT 2009,NO_QUERY,nickste,I'm really not a morning person ,"['really', 'morning', 'person']"
NEGATIVE,2298020432,Tue Jun 23 11:09:31 PDT 2009,NO_QUERY,Soltaker,"ok, now I'm not looking forward to the Star Wars: Deathroopers novel.  http://bit.ly/1Y6V61","['looking', 'forward', 'star', 'wars', 'deathroopers', 'novel']"
NEGATIVE,2205616457,Wed Jun 17 05:06:48 PDT 2009,NO_QUERY,dennis4jx,the sun is leaving me ,"['sun', 'leaving']"
POSITIVE,2179876533,Mon Jun 15 09:42:19 PDT 2009,NO_QUERY,cherisess,Doing absolutely nothing  til later.,"['absolutely', 'nothing', 'til', 'late']"
NEGATIVE,1981730320,Sun May 31 09:46:21 PDT 2009,NO_QUERY,MrsLatty412,@Tarnoff17 THE HANGOVER was great! I bet you can't wait to see it! lol! I didn't do anything special for the game.  what about you?,"['hangover', 'great', 'bet', 'wait', 'see', 'lol', 'anything', 'special', 'game']"
NEGATIVE,2245505673,Fri Jun 19 16:13:44 PDT 2009,NO_QUERY,kittygutz,@darthbender Still not ready. ,"['still', 'ready']"
POSITIVE,1983572206,Sun May 31 13:24:55 PDT 2009,NO_QUERY,USCRUDEOIL,@FirstChurch THANX for the #FollowFriday Have a Great Day! ,"['thanx', 'followfriday', 'great', 'day']"
NEGATIVE,1564665089,Mon Apr 20 04:28:21 PDT 2009,NO_QUERY,wildling,@HelpSaveBees Saw a very small yellow bee half inch -1.5cm long at allotment yesterday bu NO camera    Will try and photograph it today.,"['saw', 'small', 'yellow', 'bee', 'half', 'inch', 'long', 'allotment', 'yesterday', 'camera', 'try', 'photograph', 'today']"
POSITIVE,2058725969,Sat Jun 06 15:30:35 PDT 2009,NO_QUERY,lisastarlynn,"@artfanatic411 Alrighty, thanks.  And is it sad that I don't know what teens listen to these days, being a teen myself? xD","['alrighty', 'thanks', 'sad', 'know', 'teens', 'listen', 'days', 'teen']"
NEGATIVE,2014484973,Wed Jun 03 01:41:15 PDT 2009,NO_QUERY,SerenaJ,@CrunchyK agree w/ u re families and loved ones of the flight 447 find comfort---very tragic indeed no words at all ,"['agree', 'families', 'loved', 'ones', 'flight', 'find', 'comfort', 'tragic', 'indeed', 'words']"
NEGATIVE,2063527432,Sun Jun 07 03:01:22 PDT 2009,NO_QUERY,jscrinc,"Good morning followers, its not a nice day today, the rain is out, and its cold ","['good', 'morning', 'followers', 'nice', 'day', 'today', 'rain', 'cold']"
NEGATIVE,2247441392,Fri Jun 19 19:06:10 PDT 2009,NO_QUERY,iluvcountry144,so um i think my phone's busted ,"['think', 'phone', 'busted']"
POSITIVE,2070845730,Sun Jun 07 18:23:53 PDT 2009,NO_QUERY,RayleneOrnelas,@thomasfiss hahaha. yeah. thnx for replying Thomas!!!! ,"['hahaha', 'yeah', 'thnx', 'replying', 'thomas']"
POSITIVE,1968692588,Fri May 29 21:59:55 PDT 2009,NO_QUERY,cHuMeee,It's raininig hard here!!! I LOVE IT!!!!!! ,"['raininig', 'hard', 'love']"
POSITIVE,1751176787,Sat May 09 18:50:46 PDT 2009,NO_QUERY,1PrincessSharon,Wait...I thought it was 9:50? Don't we have till 10?   #sigjeans,"['wait', 'thought', 'till', 'sigjeans']"
POSITIVE,1972739084,Sat May 30 09:47:42 PDT 2009,NO_QUERY,WorksInProgress,@sew_cute yayyyyyyy!! I am so excited!!  ,"['yayyyyyyy', 'excited']"
NEGATIVE,2201766588,Tue Jun 16 20:44:35 PDT 2009,NO_QUERY,NDirishBelle,Bed....Have to wake up early for another day of Anatomy and Physiology classes ,"['bed', 'wake', 'early', 'another', 'day', 'anatomy', 'physiology', 'classes']"
NEGATIVE,1969470286,Sat May 30 00:08:13 PDT 2009,NO_QUERY,ultraterry,@OC909 eeek i know  that is a lot of money that i dont think my parents wanna pay for,"['eeek', 'know', 'lot', 'money', 'dont', 'think', 'parents', 'wan', 'pay']"
NEGATIVE,2264682260,Sun Jun 21 04:37:51 PDT 2009,NO_QUERY,_ncl,Wheres my dinner ,"['wheres', 'dinner']"
POSITIVE,1992710508,Mon Jun 01 09:11:52 PDT 2009,NO_QUERY,SkippyUK,Playing with 400V DC caps ,"['playing', 'caps']"
NEGATIVE,2211483626,Wed Jun 17 12:54:42 PDT 2009,NO_QUERY,thompsonjm,I'm in a really bad mood. And everyone around me knows it - sorry guys. ,"['really', 'bad', 'mood', 'everyone', 'around', 'knows', 'sorry', 'guys']"
NEGATIVE,1468697350,Tue Apr 07 03:13:36 PDT 2009,NO_QUERY,jaybeean,just read R#42's amazing blog. so tired  don't want to go to school tomorrow either. hmmph ,"['read', 'amazing', 'blog', 'tired', 'want', 'school', 'tomorrow', 'either', 'hmmph']"
POSITIVE,2189508761,Tue Jun 16 00:11:58 PDT 2009,NO_QUERY,joanjimenez,Nuevo post: Ser o venderâ¦ thatÂ´s the question  http://www.joanjimenez.com/new/,"['nuevo', 'post', 'ser', 'question']"
POSITIVE,1883285849,Fri May 22 08:18:28 PDT 2009,NO_QUERY,elishaescalante,Got my laptop!!!!! yay been waiting for 2 months!! they lost it! hehehe wochin Gilmoregirls! sooo good. they talk soooooooo fast!! ,"['got', 'laptop', 'yay', 'waiting', 'months', 'lost', 'hehehe', 'wochin', 'gilmoregirls', 'sooo', 'good', 'talk', 'soooooooo', 'fast']"
POSITIVE,2056045250,Sat Jun 06 10:25:31 PDT 2009,NO_QUERY,ShaunaaLovesYou,@sarahobrien_ Hey Sarah (: Besides the weather im great!! omg i dreamt of trace cyrus &amp; rob pattinson/edward cullen last night ,"['hey', 'sarah', 'besides', 'weather', 'great', 'omg', 'dreamt', 'trace', 'cyrus', 'amp', 'rob', 'cullen', 'last', 'night']"
POSITIVE,2064250557,Sun Jun 07 05:43:01 PDT 2009,NO_QUERY,JUULSS14,"@Jonasbrothers LOL you're doing the countdown too  Spain is waiting for you,just 6 days! We love you sooo much.Thanks for being like that.","['lol', 'countdown', 'spain', 'waiting', 'days', 'love', 'sooo', 'like']"
POSITIVE,2015376725,Wed Jun 03 04:30:04 PDT 2009,NO_QUERY,_Pretty_Odd_,honey is for bees silly bear ,"['honey', 'bees', 'silly', 'bear']"
POSITIVE,1992915012,Mon Jun 01 09:31:47 PDT 2009,NO_QUERY,ScottGiorgini,@kim_burly That is WAAAAAAAAAY COOL!!!  ,"['waaaaaaaaay', 'cool']"
NEGATIVE,1563660048,Sun Apr 19 23:42:47 PDT 2009,NO_QUERY,AverageJo,"going to bed, tomorrow is going to be along day ","['going', 'bed', 'tomorrow', 'going', 'along', 'day']"
NEGATIVE,1827861920,Sun May 17 11:36:06 PDT 2009,NO_QUERY,JuliaSaal,@TheRandomiser  now we have bad weather also. and we had a BBQ! ,"['bad', 'weather', 'also', 'bbq']"
NEGATIVE,2069337559,Sun Jun 07 15:41:35 PDT 2009,NO_QUERY,CaseyOTrimble,My cat is a skilled hunter of baby birds. ,"['cat', 'skilled', 'hunter', 'baby', 'birds']"
POSITIVE,1964555494,Fri May 29 14:25:27 PDT 2009,NO_QUERY,ACDalgaard,@hothusband_01 I'll take that as a compliment :p ,"['take', 'compliment']"
POSITIVE,1563922464,Mon Apr 20 00:53:30 PDT 2009,NO_QUERY,_marco_,"good morning everybody, back to work in Munich, it's a wonderful sunny day, ready for great doings ","['good', 'morning', 'everybody', 'back', 'work', 'munich', 'wonderful', 'sunny', 'day', 'ready', 'great', 'doings']"
NEGATIVE,2175038409,Sun Jun 14 23:56:01 PDT 2009,NO_QUERY,christina_82,@jgordo1 aww bless ya!! Good car for a guy of your age. Hope you've got something good planned for your 21st I had to work on mine ,"['aww', 'bless', 'good', 'car', 'guy', 'age', 'hope', 'got', 'something', 'good', 'planned', 'work', 'mine']"
POSITIVE,2192584297,Tue Jun 16 07:15:12 PDT 2009,NO_QUERY,stephr22,back from walk with the dog &amp;&amp; drinking white grape juice ,"['back', 'walk', 'dog', 'amp', 'amp', 'drinking', 'white', 'grape', 'juice']"
POSITIVE,2065475860,Sun Jun 07 08:40:24 PDT 2009,NO_QUERY,amirah_ea,YUMMY eating cookie dough just delivered to my room by @deaaly THANKS ,"['yummy', 'eating', 'cookie', 'dough', 'delivered', 'room', 'thanks']"
POSITIVE,1680738410,Sat May 02 12:22:51 PDT 2009,NO_QUERY,Twinzcuties1992,5 HOURS ,['hours']
NEGATIVE,2259166315,Sat Jun 20 17:07:29 PDT 2009,NO_QUERY,katyandersen,@NYCGirl2388 second leg I can do! just give me time to saaaaveeee. If I wasnt working I'd be keen for MSG ,"['second', 'leg', 'give', 'time', 'saaaaveeee', 'wasnt', 'working', 'keen', 'msg']"
POSITIVE,1981565011,Sun May 31 09:25:17 PDT 2009,NO_QUERY,seth3981,Pineapple cottage cheese mixed with yogurt and granola--the Breakfast of Champions ,"['pineapple', 'cottage', 'cheese', 'mixed', 'yogurt', 'granola', 'breakfast', 'champions']"
POSITIVE,2181547079,Mon Jun 15 11:58:38 PDT 2009,NO_QUERY,xrachyyyx22,@LamoniFinlayson i voted a million times.  and that pic.. that from last night?? haha.,"['voted', 'million', 'times', 'pic', 'last', 'night', 'haha']"
POSITIVE,1998654418,Mon Jun 01 18:54:32 PDT 2009,NO_QUERY,mmattiace,Do unto others as you want them to do unto you! ,"['unto', 'others', 'want', 'unto']"
POSITIVE,1979201055,Sun May 31 02:02:25 PDT 2009,NO_QUERY,SlovesG,goooooood Morniiiiing!  just woke up... nd im still tired -.- hehe,"['goooooood', 'morniiiiing', 'woke', 'still', 'tired', 'hehe']"
POSITIVE,1974430571,Sat May 30 13:07:17 PDT 2009,NO_QUERY,marith15,Hello  i'm new here... niec to meet you ,"['hello', 'new', 'niec', 'meet']"
POSITIVE,1553429555,Sat Apr 18 14:14:39 PDT 2009,NO_QUERY,Nicole_Starwalt, someone is happppy(:,"['someone', 'happppy']"
POSITIVE,1984329311,Sun May 31 14:53:40 PDT 2009,NO_QUERY,prsandra59,is home relaxing ,"['home', 'relaxing']"
NEGATIVE,2177741470,Mon Jun 15 06:37:34 PDT 2009,NO_QUERY,straightsilver,"Trying to do bio unit 3, but getting distracted incessantly ","['trying', 'bio', 'unit', 'getting', 'distracted', 'incessantly']"
POSITIVE,2185286564,Mon Jun 15 17:09:25 PDT 2009,NO_QUERY,rup33,I really am way tooo demanding sometimes  but i adore him for putting up with me,"['really', 'way', 'tooo', 'demanding', 'sometimes', 'adore', 'putting']"
POSITIVE,2049761971,Fri Jun 05 17:27:16 PDT 2009,NO_QUERY,columbiasc,@blakeamick Thanks for the #followfriday props! We're thinking of doing some shopping @kohls562 this weekend. ,"['thanks', 'followfriday', 'props', 'thinking', 'shopping', 'weekend']"
NEGATIVE,2065853153,Sun Jun 07 09:25:11 PDT 2009,NO_QUERY,christiineto,@chachizzle you talk too much ,"['talk', 'much']"
NEGATIVE,2231369192,Thu Jun 18 18:26:53 PDT 2009,NO_QUERY,potnood,Is dreaming about amanda being back in her arms  if only dreams came true,"['dreaming', 'amanda', 'back', 'arms', 'dreams', 'came', 'true']"
NEGATIVE,2295908677,Tue Jun 23 08:31:40 PDT 2009,NO_QUERY,chollis,@amandafortier   http://bit.ly/UsBex Hope this helps.,"['hope', 'helps']"
POSITIVE,2066735151,Sun Jun 07 11:04:31 PDT 2009,NO_QUERY,eriknight,"@roxiomilagros sist i have to go to the Work, xhez see ya in the nite ","['sist', 'work', 'xhez', 'see', 'nite']"
NEGATIVE,2220665750,Thu Jun 18 03:40:12 PDT 2009,NO_QUERY,j_irwin, just discovered that my tafe teacher has suspended our websites - i guess that was easier than changing 50 odd passwords,"['discovered', 'tafe', 'teacher', 'suspended', 'websites', 'guess', 'easy', 'changing', 'odd', 'passwords']"
POSITIVE,2178646018,Mon Jun 15 08:00:20 PDT 2009,NO_QUERY,emoette16,"@TalChan918  i promote them, but thank you for telling me there awesome you have good taste in music ","['promote', 'thank', 'telling', 'awesome', 'good', 'taste', 'music']"
POSITIVE,1972292441,Sat May 30 08:57:09 PDT 2009,NO_QUERY,xxsimonex,"@PinksTwitFans yes because it is all there b/days this weekend- onefriends was yesterday and 2 on monday, so they are out for a meal ","['yes', 'onefriends', 'yesterday', 'monday', 'meal']"
